,Hillsborough,Manatee,Santa Rosa,Broward,Lee,Charlotte,Okaloosa,Volusia,Alachua,Collier,Nassau,Pasco,Pinellas,Miami-Dade,St. Johns,Clay,Duval,Palm Beach,Sarasota,Seminole,Orange,Osceola,Baker,Citrus,Escambia,Lake,Brevard,Polk,Leon,Sumter,Walton,Hernando,Indian River,Jackson,Martin,Monroe,Bay,Highlands,Marion,Putnam,St. Lucie,Bradford,Columbia,DeSoto,Flagler,Unknown,Gadsden,Washington,Levy,Suwannee,Hendry,Glades,Wakulla,Holmes,Calhoun,Union,Gulf,Hardee,Madison,Okeechobee,Franklin,Dixie,Jefferson,Hamilton,Gilchrist,Taylor,Lafayette,Liberty
2021-04-27,1682,660,284,2877,956,413,361,786,273,522,124,738,1596,6130,207,336,1375,2755,809,486,1238,498,60,438,677,621,854,1301,312,275,88,460,294,156,313,49,382,343,947,144,621,56,168,92,109,0,93,51,51,138,81,19,54,49,43,72,42,42,45,88,17,24,27,25,43,45,26,16
2021-04-28,1694,660,284,2886,957,414,361,787,274,524,124,738,1598,6140,207,336,1385,2760,811,487,1238,498,60,438,678,624,858,1302,315,275,87,458,294,156,313,49,384,345,947,145,621,56,168,92,108,0,93,51,52,138,82,19,54,49,43,72,42,42,45,88,17,24,27,25,43,45,26,16
2021-04-29,1696,661,284,2885,959,416,361,788,275,525,124,739,1600,6141,209,337,1386,2767,811,488,1245,499,60,439,678,625,859,1304,313,275,87,459,295,156,313,49,385,349,947,145,624,56,168,92,110,0,93,52,53,138,82,19,55,52,43,72,42,42,45,88,17,24,27,25,43,45,26,16
2021-04-30,1702,661,285,2894,959,416,361,788,275,527,124,743,1608,6159,209,336,1386,2770,812,488,1245,500,60,439,678,628,861,1309,314,275,87,459,298,156,320,49,385,350,947,145,626,56,168,93,110,0,93,52,53,138,82,19,55,52,43,72,42,42,45,88,17,24,27,25,43,45,26,16
2021-05-01,1711,664,285,2902,959,416,361,792,275,528,124,743,1609,6175,209,340,1391,2770,812,488,1248,500,60,444,679,633,861,1310,314,275,87,459,299,156,320,49,386,351,955,145,626,56,169,93,111,0,94,51,53,138,82,19,55,49,43,72,42,43,45,88,17,24,27,25,43,46,26,16
2021-05-02,1713,666,285,2904,959,417,361,792,275,528,124,743,1609,6182,209,340,1398,2770,812,489,1251,500,60,444,679,633,862,1310,317,275,87,459,299,156,320,49,386,350,955,145,626,56,169,93,111,0,94,51,54,138,82,19,55,49,43,72,42,43,45,88,17,24,27,25,43,46,26,16
2021-05-03,1713,668,285,2905,959,418,361,796,275,528,124,743,1613,6186,209,340,1402,2774,812,493,1251,502,60,445,680,633,862,1310,317,275,87,459,299,156,320,49,386,351,958,148,626,56,169,93,111,0,94,51,54,138,82,19,55,49,43,72,42,43,45,88,17,24,27,25,43,46,26,16
2021-05-04,1713,668,286,2921,959,418,361,796,275,530,125,745,1618,6206,209,340,1402,2775,812,493,1252,508,60,445,687,637,866,1319,317,275,87,461,299,156,320,49,386,351,958,148,626,56,169,93,111,0,98,51,54,138,82,19,55,49,46,72,42,43,45,90,17,24,27,25,43,48,26,16
2021-05-05,1725,671,287,2936,970,418,361,797,275,531,125,753,1619,6207,210,340,1402,2778,820,495,1260,509,60,444,688,632,866,1322,316,275,87,463,299,156,319,49,386,351,960,148,631,56,169,93,109,0,98,51,54,138,83,19,55,49,44,73,43,43,45,89,17,24,27,25,43,47,26,16
2021-05-06,1732,671,287,2943,973,418,362,803,275,531,125,753,1623,6218,210,340,1402,2781,820,497,1267,509,60,446,690,634,866,1324,320,275,87,464,299,156,319,49,387,352,964,148,632,56,169,93,109,0,98,51,54,138,83,19,55,49,44,73,43,43,45,89,17,24,27,25,43,47,26,16
2021-05-07,1737,674,287,2948,973,418,362,801,275,532,125,759,1624,6232,211,340,1404,2788,822,499,1269,510,61,445,690,638,874,1332,320,277,87,464,299,156,319,49,388,356,965,148,637,56,169,94,110,0,98,51,54,138,83,19,55,49,44,73,43,43,45,89,17,24,27,25,44,47,26,16
2021-05-08,1742,675,287,2960,973,420,362,804,276,533,126,764,1629,6246,211,340,1408,2788,822,499,1269,510,60,445,690,642,874,1331,319,277,88,467,299,156,319,49,388,357,966,148,638,56,169,93,111,0,98,51,54,139,83,19,56,49,44,73,44,43,45,89,17,24,27,25,44,47,26,16
2021-05-09,1745,676,287,2964,973,421,362,804,276,533,126,765,1629,6252,211,342,1413,2788,822,499,1269,510,60,445,690,642,876,1331,319,278,87,467,302,157,319,49,388,357,966,148,638,56,169,93,111,0,98,52,54,139,83,19,56,49,44,73,44,44,45,89,17,24,27,25,44,47,26,16
2021-05-10,1746,677,287,2965,973,423,363,804,277,535,126,765,1633,6259,211,342,1416,2797,822,499,1274,513,60,447,691,642,875,1335,320,279,87,470,302,157,319,49,388,357,968,148,638,56,169,93,111,0,98,52,54,139,83,19,56,49,44,73,43,44,45,89,17,24,27,25,44,47,26,16
2021-05-11,1747,678,290,2965,977,424,363,808,278,536,125,768,1635,6273,211,342,1419,2801,825,501,1273,513,60,453,692,638,877,1337,319,278,87,468,302,157,319,49,390,357,963,150,640,56,169,93,110,0,99,52,54,138,83,19,56,49,44,73,43,44,45,89,17,24,27,25,44,47,26,16
2021-05-12,1747,678,290,2978,979,425,363,808,279,535,125,770,1639,6275,212,342,1418,2808,825,501,1277,515,60,451,692,638,879,1337,319,278,87,469,303,157,321,49,392,358,967,151,640,56,169,93,111,0,99,52,54,138,83,19,56,49,44,74,43,44,45,89,17,24,27,25,44,47,26,16
2021-05-13,1751,679,290,2986,981,425,363,811,279,538,125,768,1638,6278,214,342,1432,2810,827,501,1278,515,60,451,692,639,879,1339,320,278,87,469,303,157,322,49,392,358,965,152,640,56,169,93,110,0,99,52,54,138,83,19,56,49,45,74,43,44,45,89,18,24,27,25,44,47,26,16
2021-05-14,1757,679,290,3002,984,425,363,813,279,538,126,768,1639,6290,214,342,1433,2815,828,503,1281,515,60,451,694,642,881,1340,321,278,87,470,304,157,322,49,392,358,970,152,641,56,169,93,110,0,99,52,54,138,83,19,56,49,45,74,44,44,45,89,18,24,27,25,44,47,26,16
2021-05-15,1762,680,291,3011,986,425,363,813,279,538,126,768,1639,6302,214,342,1444,2816,829,503,1282,517,60,452,697,641,881,1343,322,278,87,471,304,157,324,49,392,360,968,152,641,56,169,93,110,0,99,52,54,138,83,19,56,49,45,74,44,44,45,89,18,24,27,25,44,47,26,16
2021-05-16,1765,681,291,3011,986,425,363,814,279,538,126,768,1642,6304,214,343,1447,2816,829,503,1282,517,60,452,697,641,880,1344,322,278,87,471,304,157,324,49,392,361,968,153,641,56,169,94,110,0,99,52,54,138,84,19,56,49,45,74,44,44,45,89,18,24,28,25,44,47,26,16
2021-05-17,1767,682,291,3012,987,426,363,816,281,540,126,769,1649,6319,214,344,1447,2826,829,504,1282,518,60,452,697,641,881,1345,324,278,87,473,304,157,324,49,392,361,970,153,641,57,169,94,110,0,99,52,54,138,84,19,56,49,45,74,44,44,45,89,19,24,28,25,44,47,26,16
2021-05-18,1770,682,291,3026,987,426,365,824,281,539,126,777,1646,6333,218,344,1469,2827,829,504,1282,518,60,454,698,645,884,1352,323,278,88,472,304,157,324,49,393,361,971,153,641,57,169,95,110,0,99,52,54,138,84,19,56,49,45,74,45,45,45,89,20,24,28,25,44,47,26,16
2021-05-19,1785,683,291,3031,988,427,365,823,281,539,126,777,1648,6334,217,344,1460,2832,829,507,1287,518,60,455,698,645,884,1354,324,278,88,476,304,157,324,49,393,361,975,154,644,57,169,95,110,0,99,52,54,138,84,19,56,49,45,74,45,45,45,89,20,24,28,25,44,47,26,16
2021-05-20,1793,683,291,3043,992,427,366,825,281,539,126,778,1654,6344,220,344,1463,2837,837,508,1288,518,60,456,698,646,886,1355,324,278,88,476,304,157,325,49,393,362,978,154,644,57,169,95,110,0,99,52,54,138,85,19,56,49,45,74,45,45,45,89,20,24,28,25,44,47,26,16
2021-05-21,1798,683,291,3045,995,428,366,834,281,542,126,778,1655,6363,220,344,1472,2845,834,509,1290,520,60,459,698,646,889,1360,327,279,88,480,304,158,328,50,393,365,982,154,644,57,169,95,110,0,99,52,54,138,85,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-05-22,1802,684,291,3050,995,428,366,832,281,542,126,778,1656,6369,219,345,1471,2845,834,509,1291,520,61,460,697,646,889,1362,327,279,88,476,305,158,328,50,393,363,987,154,648,57,169,95,110,0,99,52,54,138,85,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-05-23,1804,684,291,3052,995,429,366,832,281,542,126,778,1656,6371,219,345,1471,2845,834,509,1292,520,61,460,697,646,890,1362,328,279,88,476,305,158,328,50,393,363,987,154,649,57,169,95,110,0,99,52,54,138,85,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-05-24,1804,685,291,3051,995,429,366,833,281,542,126,778,1656,6372,219,345,1478,2853,834,509,1292,520,61,461,697,646,892,1362,328,279,88,477,308,158,328,50,393,363,988,154,650,57,169,95,110,0,99,52,55,138,85,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-05-25,1812,685,291,3060,1005,437,366,833,281,542,126,778,1657,6399,221,345,1476,2855,833,509,1293,523,61,461,700,646,894,1372,328,279,88,477,305,158,328,50,396,364,980,156,651,57,169,96,110,0,99,52,55,138,85,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-05-26,1816,688,291,3064,1004,437,366,834,283,543,126,778,1661,6401,221,345,1478,2866,835,510,1299,523,62,461,700,660,894,1373,328,280,88,481,305,158,330,50,393,365,980,156,651,57,169,96,112,0,99,52,55,138,85,19,56,49,46,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-05-27,1823,688,291,3067,1004,437,366,838,284,544,126,779,1665,6412,221,352,1479,2873,842,510,1299,523,62,462,700,660,902,1377,330,281,89,481,305,158,330,50,394,365,984,158,651,57,170,98,112,0,101,52,55,139,86,19,56,49,46,74,45,45,45,89,20,24,28,25,44,49,26,16
2021-05-28,1824,687,291,3069,1004,436,367,840,283,544,126,781,1667,6424,221,351,1489,2875,842,512,1301,525,62,462,700,664,903,1378,329,281,88,481,305,158,330,50,394,366,984,158,654,58,170,97,112,0,100,52,55,139,86,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-05-29,1824,687,291,3069,1004,436,367,840,283,544,126,781,1667,6424,221,351,1489,2875,842,512,1301,525,62,462,700,664,903,1378,329,281,88,481,305,158,330,50,394,366,984,158,654,58,170,97,112,0,100,52,55,139,86,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-05-30,1824,687,291,3069,1004,436,367,840,283,544,126,781,1667,6424,221,351,1489,2875,842,512,1301,525,62,462,700,664,903,1378,329,281,88,481,305,158,330,50,394,366,984,158,654,58,170,97,112,0,100,52,55,139,86,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-05-31,1824,687,291,3069,1004,436,367,840,283,544,126,781,1667,6424,221,351,1489,2875,842,512,1301,525,62,462,700,664,903,1378,329,281,88,481,305,158,330,50,394,366,984,158,654,58,170,97,112,0,100,52,55,139,86,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-01,1828,688,291,3077,1007,437,367,844,285,549,126,800,1670,6440,221,352,1480,2881,843,516,1308,527,62,463,700,658,905,1391,333,282,89,477,305,158,331,51,394,366,985,158,656,58,170,97,112,0,99,52,56,139,86,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-02,1830,688,291,3079,1009,437,367,844,285,551,126,800,1671,6457,221,352,1483,2881,843,516,1309,529,62,463,704,662,913,1386,331,283,89,480,305,158,331,51,394,366,992,159,657,58,170,97,113,0,99,52,56,139,86,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-03,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1309,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,0,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-04,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1309,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,13,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-05,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1309,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,13,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-06,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1309,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,13,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-07,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1309,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,53,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-08,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1309,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,53,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-09,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1309,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,189,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-10,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1309,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,234,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-11,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,292,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-12,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,292,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-13,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,292,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-14,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,357,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-15,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,420,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-16,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,475,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-17,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,475,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-18,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,582,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-19,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,582,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-20,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,582,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-21,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,612,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-22,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,683,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-23,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,705,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-24,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,732,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-25,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,799,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-26,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,799,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-27,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,799,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-28,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,799,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-29,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,863,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-06-30,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,904,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-01,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,940,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-02,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1012,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-03,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1012,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-04,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1012,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-05,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1012,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-06,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1012,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-07,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1012,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-08,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1124,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-09,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1184,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-10,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1184,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-11,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1184,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-12,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1184,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-13,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1238,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-14,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1309,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-15,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1354,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-16,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1415,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-17,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1422,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-18,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1422,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-19,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1422,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-20,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1449,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-21,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1507,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-22,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1593,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-23,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1697,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-24,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1697,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
